"receptor_esc"	"Gene"	"Chr"	"Strand"	"Start"	"End"	"BR:MCF7"	"BR:MDA-MB-231"	"BR:HS 578T"	"BR:BT-549"	"BR:T-47D"	"CNS:SF-268"	"CNS:SF-295"	"CNS:SF-539"	"CNS:SNB-19"	"CNS:SNB-75"	"CNS:U251"	"CO:COLO 205"	"CO:HCC-2998"	"CO:HCT-116"	"CO:HCT-15"	"CO:HT29"	"CO:KM12"	"CO:SW-620"	"LE:CCRF-CEM"	"LE:HL-60(TB)"	"LE:K-562"	"LE:MOLT-4"	"LE:RPMI-8226"	"LE:SR"	"ME:LOX IMVI"	"ME:MALME-3M"	"ME:M14"	"ME:SK-MEL-2"	"ME:SK-MEL-28"	"ME:SK-MEL-5"	"ME:UACC-257"	"ME:UACC-62"	"ME:MDA-MB-435"	"ME:MDA-N"	"LC:A549/ATCC"	"LC:EKVX"	"LC:HOP-62"	"LC:HOP-92"	"LC:NCI-H226"	"LC:NCI-H23"	"LC:NCI-H322M"	"LC:NCI-H460"	"LC:NCI-H522"	"OV:IGROV1"	"OV:OVCAR-3"	"OV:OVCAR-4"	"OV:OVCAR-5"	"OV:OVCAR-8"	"OV:SK-OV-3"	"OV:NCI/ADR-RES"	"PR:PC-3"	"PR:DU-145"	"RE:786-0"	"RE:A498"	"RE:ACHN"	"RE:CAKI-1"	"RE:RXF 393"	"RE:SN12C"	"RE:TK-10"	"RE:UO-31"
"CD18"	"ITGB2"	"21"	"-"	46305868	46348730	0.948600847493356	0.613531652917927	1.23878685958712	1.05658352836637	1.0703893278914	1.29865831556452	0.815575428862573	3.45285896471381	0.526068811667588	0.584962500721156	0.622930350920177	1.0071955014042	0.871843648509318	1.11769504266975	0.687060688339892	0.978195629681652	0.604071323668861	0.941106310946431	6.96832119610627	4.21723071622067	0.27500704749987	3.58135124716878	1.09085343045111	0.333423733725192	2.30158764660319	0.659924558402378	0.650764559116902	1.01435529297707	0.799087306074004	1.35614381022528	0.807354922057604	1.05658352836637	0.7311832415722	NA	0.594548549550354	0.910732661902913	1.67355642399014	1	1.1243281350022	0.807354922057604	0.594548549550354	0.650764559116902	0.765534746362977	0.594548549550354	0.485426827170242	0.55581615506164	0.464668267003444	0.367371065648529	0.6959938131099	0.526068811667588	0.565597175854225	0.422233000683048	1.50080205305716	1.62293035092018	1.83592407425437	1.86789646399265	1.36737106564853	0.641546029087524	1.54596836910529	1.25096157353322
"CD180 (RP105)"	"CD180"	"5"	"-"	66475441	66492627	0.863938450423971	0.678071905112638	1.13093086982645	1.02856915219677	0.722466024471091	0.748461233004036	0.799087306074004	3.28392177230762	0.565597175854225	0.584962500721156	0.505890929729957	0.823749360308273	1.02856915219677	0.925999418556223	0.604071323668861	0.903038270112912	0.594548549550354	1.01435529297707	0.765534746362977	0.298658315564515	0.27500704749987	0.263034405833794	0.704871964456353	0.31034012061215	1.84398384404833	1.11103131238874	0.16349873228288	1.29278174922785	0.650764559116902	1.43829285157915	0.823749360308273	1.0071955014042	1.22032995487956	NA	0.604071323668861	1.62760683812965	1.36737106564853	0.978195629681652	1.20163386116965	0.84799690655495	0.53605290024021	0.790772037862	0.765534746362977	0.704871964456353	0.411426245726465	0.485426827170242	0.400537929583729	0.286881147788162	0.650764559116902	0.443606651475615	0.422233000683048	0.321928094887362	1.54596836910529	1.60407132366886	1.86789646399265	2.16027483140859	1.790772037862	0.855989697308481	1.25701061820602	1.33913738491959
"CD181 (CXCR1)"	"CXCR1"	"2"	"-"	219027564	219031685	1.07724299893246	0.632268215499513	1.76977173924945	1.11103131238874	0.765534746362977	1.02147972741045	1.15704371014558	3.21101219348551	0.879705766282288	0.6959938131099	0.565597175854225	1.50080205305716	1.66448284036468	1.14404636961671	0.815575428862573	1.76128527336162	0.632268215499513	1.48542682717024	0.6959938131099	0.250961573533219	0.298658315564515	0.356143810225275	0.55581615506164	0.367371065648529	2.29278174922785	1.39506279951758	0.659924558402378	1.29278174922785	0.895302621333307	1.41142624572647	1.14404636961671	1.29865831556452	1.43829285157915	NA	1.02856915219677	2.87184364850932	1.68257329734758	1.0496307677246	1.30451104180995	0.879705766282288	0.722466024471091	1.29865831556452	1.75702324650746	1.50589092972996	0.713695814843359	0.526068811667588	0.495695162624069	0.321928094887362	0.739848102699327	1	0.722466024471091	0.389566811762726	2.19219416528334	1.95977015521147	1.76553474636298	2.11769504266975	2.08406426478847	0.7311832415722	1.32768736417605	1.78240856492737
"CD182 (CXCR2)"	"CXCR2"	"2"	"+"	218990017	219001974	1.04264433740849	0.687060688339892	1.66902676550963	1.28095631383106	0.925999418556223	0.941106310946431	0.855989697308481	3.18745105402733	0.575312330687437	0.713695814843359	0.632268215499513	1.13093086982645	1.37851162325373	0.985500430304885	0.669026765509631	1.08406426478847	0.669026765509631	1.10433665981474	0.613531652917927	0.464668267003444	0.286881147788162	0.238786859587116	0.400537929583729	0.344828496997441	2.23266075679027	1.18903382439002	1.6507645591169	1.50080205305716	0.704871964456353	1.51096191927738	0.799087306074004	1.08406426478847	1.36737106564853	NA	1.0071955014042	1.54101915313356	1.87970576628229	1.21412480535285	1.43295940727611	0.863938450423971	1.36737106564853	1.18903382439002	1.4541758931858	0.925999418556223	0.53605290024021	0.632268215499513	0.594548549550354	0.333423733725192	1.33342373372519	0.55581615506164	0.475084882948783	0.422233000683048	2.17312743348066	4.3547342399706	3.92219784839637	2.45154083301783	2.83794324189103	1.16992500144231	1.25096157353322	2.49569516262407
"CD183"	"CXCR3"	"X"	"-"	70835769	70838361	1.75274859140713	0.948600847493356	2.75488750216347	1.89141918684608	1.43295940727611	2.16027483140859	1.44360665147561	4.01970191444255	1.42223300068305	1.15055967657538	0.790772037862	4.41616416473313	2.96347412397489	1.52105073690096	1.48026512205446	1.32768736417605	1.16992500144231	2.30451104180995	2.89336221076387	0.411426245726465	0.400537929583729	0.454175893185802	1.94485844580754	1.01435529297707	2.72900887033786	1.49569516262407	0.75702324650746	2.46727948045998	1.33342373372519	2.63923216324928	1.58976348698498	1.84398384404833	1.72246602447109	NA	1.32192809488736	2.65764000520782	2.47248777146274	1.52606881166759	2.26002565596146	1.70929063572336	1.27500704749987	1.91073266190291	3.36317107711924	1.09761079662642	1.03562390973072	0.918386234446348	0.887525270741587	0.400537929583729	1.25701061820602	0.594548549550354	1.66448284036468	0.422233000683048	2.68706068833989	3.50589092972996	2.29572302453997	2.57531233068744	2.48800077083407	0.978195629681652	1.60407132366886	2.09761079662642
"CD184 (CXCR4)"	"CXCR4"	"2"	"-"	136871919	136875719	1.93357263826102	2.08065766334523	1.90303827011291	1.41142624572647	1.58014548442338	1.35614381022528	1.92219784839637	3.5933537709803	1.21412480535285	1.88752527074159	0.765534746362977	1.82374936030827	2.07382023329167	1.32768736417605	0.855989697308481	1.20163386116965	0.632268215499513	2.02856915219677	8.8726441024481	1.67355642399014	0.31034012061215	5.3110671022556	1.33342373372519	0.333423733725192	2.44095219802964	1.70487196445635	0.678071905112638	1.74416109557041	1.02856915219677	1.90689059560852	1.24488705912353	1.38404980679516	2.33628338786443	NA	1.0496307677246	3.81659970653491	1.77820857639809	1.17632277264046	1.59931779369823	2.4594316186373	1.07724299893246	1.60880924267552	2.54843662469604	3.21723071622067	0.799087306074004	0.687060688339892	0.704871964456353	0.773996325111173	0.948600847493356	1.13093086982645	0.879705766282288	0.422233000683048	2.51853513898218	4.35191096110308	1.79493566280354	2.41683974191283	3.98458935036246	0.925999418556223	1.72683121703249	2.38404980679516
"CD19"	"CD19"	"16"	"+"	28943292	28950663	0.641546029087524	0.55581615506164	0.933572638261024	0.941106310946431	0.669026765509631	0.669026765509631	0.739848102699327	3.08406426478847	0.454175893185802	0.526068811667588	0.495695162624069	1.43295940727611	0.765534746362977	1.07724299893246	0.613531652917927	0.839959587489532	0.594548549550354	0.790772037862	0.650764559116902	0.238786859587116	0.27500704749987	0.250961573533219	0.333423733725192	0.286881147788162	1.71808758396052	0.613531652917927	0.632268215499513	0.963474123974886	0.641546029087524	1.11103131238874	0.75702324650746	0.978195629681652	0.650764559116902	NA	0.594548549550354	0.807354922057604	1.47508488294878	0.978195629681652	1.20789285164133	0.807354922057604	0.495695162624069	0.575312330687437	0.704871964456353	0.545968369105292	0.411426245726465	0.432959407276106	0.400537929583729	0.286881147788162	0.584962500721156	0.422233000683048	0.443606651475615	0.31034012061215	1.44890095114513	1.48026512205446	1.42223300068305	1.73984810269933	1.26303440583379	0.516015147003665	1.09085343045111	1.20163386116965
"CD193 (CCR3)"	"CCR3"	"3"	"+"	46283872	46308197	1.08406426478847	0.799087306074004	1.68706068833989	1.27500704749987	0.799087306074004	0.910732661902913	0.895302621333307	3.36876834909033	0.831877241191673	0.641546029087524	0.526068811667588	1.23266075679027	1.35049724708413	1.37851162325373	0.678071905112638	1.04264433740849	0.669026765509631	1.4541758931858	0.7311832415722	0.250961573533219	0.286881147788162	0.250961573533219	0.454175893185802	0.298658315564515	1.81966818349646	1.0496307677246	0.650764559116902	1.23878685958712	1.52606881166759	1.47508488294878	2.38404980679516	2.14404636961671	1.14404636961671	NA	2.10433665981474	2.79493566280354	1.91456452349394	2.90110824301451	1.28688114778816	0.903038270112912	0.713695814843359	1.10433665981474	1.49569516262407	1.33913738491959	0.505890929729957	0.526068811667588	0.53605290024021	0.298658315564515	0.765534746362977	0.650764559116902	0.516015147003665	0.367371065648529	1.70043971814109	1.74846123300404	1.84398384404833	1.84799690655495	1.88362081628567	0.604071323668861	1.49569516262407	1.58976348698498
"CD195 (CCR5)"	"CCR5"	"3"	"+"	46411633	46417697	1.83995958748953	0.903038270112912	2.68706068833989	1.57046293102604	1.37851162325373	1.73552217729654	1.37851162325373	3.5668151540109	1.14404636961671	0.863938450423971	0.839959587489532	1.43295940727611	2.16027483140859	1.28688114778816	1.18903382439002	1.25701061820602	0.678071905112638	1.89530262133331	0.855989697308481	0.356143810225275	0.286881147788162	0.238786859587116	0.333423733725192	0.298658315564515	4.52042224852645	1.85199883711245	0.748461233004036	1.97452931248388	1.11103131238874	2.43562859405209	1.39506279951758	1.35614381022528	2.04264433740849	NA	1.10433665981474	2.68481873755322	2.16349873228288	1.08406426478847	1.71808758396052	1.0071955014042	1.04264433740849	1.23266075679027	2.06695024392463	0.807354922057604	0.815575428862573	0.584962500721156	0.400537929583729	0.27500704749987	0.641546029087524	0.650764559116902	0.422233000683048	0.31034012061215	2.54596836910529	2.81966818349646	2.36737106564853	2.8094144442359	3.41142624572647	0.887525270741587	2.0496307677246	2.21101219348551
"CD196"	"CCR6"	"6"	"+"	167525283	167552629	1.35614381022528	0.739848102699327	1.84398384404833	1.40599235967584	1.03562390973072	1.46466826700344	1.09085343045111	3.39231742277876	1.03562390973072	0.790772037862	0.933572638261024	1.29278174922785	1.86393845042397	1.44360665147561	0.963474123974886	1.22650852980868	0.722466024471091	1.86393845042397	1.4905701304462	0.31034012061215	0.37851162325373	0.321928094887362	1.52606881166759	0.594548549550354	2.29278174922785	1.10433665981474	0.678071905112638	1.4905701304462	0.933572638261024	2.49825086752783	1.16349873228288	1.31034012061215	1.38404980679516	NA	1.17632277264046	3.41413553298445	1.99276843076892	1.27500704749987	1.49569516262407	1.05658352836637	1.07724299893246	1.67355642399014	1.51601514700366	0.910732661902913	0.713695814843359	0.584962500721156	0.807354922057604	0.422233000683048	1.50589092972996	0.622930350920177	1	0.432959407276106	1.65535182861255	2.10768786931437	1.88752527074159	2.02147972741045	2.10097764772482	1	1.65535182861255	2.05311133645956
"CD197 (CCR7)"	"CCR7"	"17"	"-"	38710021	38721724	1.48026512205446	0.75702324650746	1.73984810269933	1.23266075679027	1.63691458035588	1.11103131238874	0.956056652412403	3.22342254993494	0.839959587489532	0.815575428862573	0.722466024471091	1.26303440583379	2.20476675065461	1.24488705912353	0.739848102699327	1.11769504266975	0.739848102699327	1.56071495447448	4.96947286459633	0.594548549550354	0.37851162325373	0.389566811762726	0.887525270741587	2.68032435684402	2.07724299893246	1.40599235967584	0.948600847493356	1.50589092972996	0.903038270112912	1.76128527336162	1.16992500144231	1.28688114778816	1.70043971814109	NA	1.06350294230616	2.59454854955035	2.4032677223393	1.0703893278914	1.49569516262407	0.910732661902913	1.64154602908752	1.36737106564853	1.09085343045111	0.704871964456353	1.38404980679516	1.0496307677246	0.773996325111173	0.344828496997441	2.1407786557828	0.641546029087524	0.948600847493356	0.55581615506164	1.65992455840238	2.28095631383106	2.21723071622067	2.05311133645956	2.24792751344359	0.748461233004036	1.54101915313356	2.06350294230616
"CD1a"	"CD1A"	"1"	"+"	158218126	158228059	1.04264433740849	0.604071323668861	1.13093086982645	1.02856915219677	0.687060688339892	0.799087306074004	0.831877241191673	4.61823865559545	0.594548549550354	0.713695814843359	0.659924558402378	1.01435529297707	1.11769504266975	1.0071955014042	0.799087306074004	0.956056652412403	0.75702324650746	1.04264433740849	3.54349588342577	0.238786859587116	0.27500704749987	2.21723071622067	0.400537929583729	0.298658315564515	1.89141918684608	0.978195629681652	0.6959938131099	1.16992500144231	0.75702324650746	1.55090066464752	0.910732661902913	1.26903314645524	0.895302621333307	NA	0.84799690655495	1.07724299893246	1.80322703643493	1.31614574229336	1.21412480535285	0.839959587489532	0.575312330687437	0.925999418556223	0.879705766282288	0.632268215499513	0.594548549550354	0.485426827170242	0.454175893185802	0.443606651475615	0.687060688339892	0.495695162624069	0.622930350920177	0.321928094887362	1.54596836910529	1.6959938131099	1.55090066464752	1.97819562968165	1.55090066464752	0.622930350920177	1.28688114778816	1.56559717585423
"CD1b"	"CD1B"	"1"	"-"	158297745	158301321	0.823749360308273	0.622930350920177	1.24488705912353	1.0496307677246	0.713695814843359	0.871843648509318	0.855989697308481	3.87282875953489	0.594548549550354	0.565597175854225	0.722466024471091	0.871843648509318	1.02856915219677	1.01435529297707	0.713695814843359	0.910732661902913	0.632268215499513	1.01435529297707	4.65992455840238	0.250961573533219	0.286881147788162	5.05874941233552	0.389566811762726	0.286881147788162	1.97085365434048	0.855989697308481	0.632268215499513	1.1243281350022	0.7311832415722	1.40053792958373	0.918386234446348	1.11103131238874	0.7311832415722	NA	0.815575428862573	1.13750352374994	1.82374936030827	1.36176835941915	1.1243281350022	0.863938450423971	0.678071905112638	0.765534746362977	0.831877241191673	0.650764559116902	0.594548549550354	0.485426827170242	0.464668267003444	0.321928094887362	0.687060688339892	0.454175893185802	0.575312330687437	0.333423733725192	1.71808758396052	1.63691458035588	1.44890095114513	1.85199883711245	1.53106949272595	0.622930350920177	1.16992500144231	1.32192809488736
"CD1c"	"CD1C"	"1"	"+"	158259713	158264564	0.799087306074004	0.948600847493356	1.08406426478847	1.16349873228288	0.75702324650746	0.879705766282288	1.41683974191283	3.64961545906341	0.632268215499513	0.687060688339892	0.575312330687437	0.956056652412403	0.871843648509318	1.67355642399014	0.773996325111173	1.07724299893246	0.604071323668861	1.50589092972996	7.40922119732453	0.238786859587116	0.27500704749987	3.46205231879643	0.432959407276106	0.669026765509631	2.88362081628567	0.910732661902913	0.687060688339892	1.0703893278914	1	1.38956681176273	1.86789646399265	1.81147103052984	1.47508488294878	NA	0.748461233004036	0.925999418556223	2.0071955014042	1.04264433740849	1.18269229751619	0.831877241191673	0.505890929729957	0.7311832415722	0.863938450423971	0.992768430768924	0.485426827170242	0.526068811667588	0.432959407276106	0.475084882948783	0.545968369105292	0.704871964456353	0.454175893185802	0.31034012061215	2.76341157447001	2.02856915219677	2.7311832415722	2.38681094647222	1.83995958748953	0.713695814843359	1.17632277264046	1.67807190511264
"CD1d"	"CD1D"	"1"	"+"	158147820	158156217	0.84799690655495	0.782408564927373	1.29865831556452	1.22032995487956	0.933572638261024	1.25701061820602	1.02856915219677	3.49697358099828	0.941106310946431	0.604071323668861	1.23878685958712	1.0703893278914	0.970853654340484	1.51601514700366	0.773996325111173	1.53605290024021	0.799087306074004	1.15055967657538	5.75060650483559	0.454175893185802	0.298658315564515	3.03562390973072	0.411426245726465	0.333423733725192	2.41683974191283	1.07724299893246	0.790772037862	1.1243281350022	0.918386234446348	1.48542682717024	1.05658352836637	1.51096191927738	0.855989697308481	NA	1.18903382439002	1.50589092972996	2.63226821549951	0.985500430304885	1.17632277264046	0.839959587489532	0.55581615506164	0.963474123974886	0.807354922057604	0.722466024471091	0.632268215499513	0.565597175854225	0.575312330687437	0.344828496997441	0.773996325111173	0.485426827170242	0.516015147003665	0.333423733725192	2.29865831556452	1.97085365434048	1.49569516262407	2.13422093976063	1.74416109557041	0.831877241191673	1.42223300068305	1.71808758396052
"CD2"	"CD2"	"1"	"+"	117297052	117311851	0.594548549550354	0.594548549550354	0.815575428862573	1.38956681176273	0.594548549550354	0.565597175854225	0.748461233004036	2.98185265328974	0.475084882948783	0.545968369105292	0.594548549550354	0.678071905112638	0.704871964456353	0.871843648509318	0.641546029087524	0.871843648509318	0.604071323668861	0.871843648509318	6.32427057158154	0.238786859587116	0.27500704749987	4.88362081628567	0.333423733725192	0.286881147788162	1.67355642399014	0.6959938131099	0.650764559116902	0.956056652412403	0.632268215499513	1.29278174922785	0.765534746362977	1.0496307677246	0.713695814843359	NA	0.622930350920177	0.831877241191673	1.54101915313356	0.918386234446348	1.06350294230616	0.815575428862573	0.495695162624069	0.722466024471091	0.713695814843359	0.55581615506164	0.485426827170242	0.454175893185802	0.367371065648529	0.263034405833794	0.53605290024021	0.411426245726465	0.389566811762726	0.298658315564515	1.74846123300404	1.50589092972996	1.48026512205446	2.56315813040281	1.37851162325373	0.526068811667588	1.0703893278914	1.25701061820602
"CD20"	"MS4A1"	"11"	"+"	60223320	60238225	0.765534746362977	0.713695814843359	0.799087306074004	1.0496307677246	0.575312330687437	0.604071323668861	1.03562390973072	2.75060650483559	0.722466024471091	0.641546029087524	0.464668267003444	1.40053792958373	0.790772037862	1.49569516262407	0.632268215499513	0.918386234446348	0.659924558402378	2	0.55581615506164	0.250961573533219	0.263034405833794	0.356143810225275	0.933572638261024	0.298658315564515	1.64616265715789	0.807354922057604	0.669026765509631	0.970853654340484	0.687060688339892	1.28095631383106	0.956056652412403	1.04264433740849	0.6959938131099	NA	0.713695814843359	0.831877241191673	1.59931779369823	1.02856915219677	1.05658352836637	0.815575428862573	0.823749360308273	0.594548549550354	0.6959938131099	0.678071905112638	0.6959938131099	0.505890929729957	0.526068811667588	0.454175893185802	0.622930350920177	0.594548549550354	0.400537929583729	0.321928094887362	1.33913738491959	1.44890095114513	1.76977173924945	1.76553474636298	1.24488705912353	0.659924558402378	1.1243281350022	1.83187724119167
"CD200 (OX2)"	"CD200"	"3"	"+"	112051420	112081659	0.925999418556223	0.575312330687437	1.56559717585423	1.05658352836637	0.970853654340484	1.14404636961671	1.11103131238874	3.23725777090037	0.687060688339892	1.76977173924945	0.669026765509631	0.871843648509318	1.06350294230616	1.41142624572647	0.604071323668861	1.09085343045111	0.594548549550354	1.1243281350022	1.13750352374994	0.238786859587116	0.27500704749987	0.37851162325373	0.344828496997441	0.298658315564515	2.03210084316702	4.5216789516032	2.82984955984469	1.33913738491959	6.05050169744673	2.17312743348066	6.53262865751717	6.35631990971172	4.20320115631661	NA	0.903038270112912	2.41953889151378	2.51349074558812	1.04264433740849	3.44493204894218	0.887525270741587	0.622930350920177	1.01435529297707	0.903038270112912	0.584962500721156	4.64616265715789	0.7311832415722	0.53605290024021	0.321928094887362	4.5385381636298	0.622930350920177	0.411426245726465	0.333423733725192	1.63226821549951	1.68257329734758	1.65535182861255	2.13750352374994	1.70929063572336	2.93545974780529	1.38404980679516	6.67609812091222
"CD200 R"	"CD200"	"3"	"+"	112051420	112081659	1.1243281350022	0.613531652917927	1.63226821549951	1.09761079662642	0.895302621333307	0.799087306074004	0.815575428862573	3.1811025507538	0.641546029087524	0.575312330687437	0.505890929729957	0.7311832415722	0.933572638261024	0.925999418556223	0.545968369105292	0.956056652412403	0.594548549550354	1.26303440583379	1.02856915219677	0.238786859587116	0.27500704749987	0.22650852980868	0.344828496997441	0.286881147788162	2.26603689399532	1.62760683812965	0.632268215499513	1.32192809488736	0.678071905112638	1.76128527336162	0.799087306074004	1.01435529297707	1.60407132366886	NA	0.632268215499513	1.83592407425437	1.68706068833989	0.963474123974886	1.29278174922785	0.910732661902913	0.632268215499513	0.807354922057604	0.925999418556223	0.613531652917927	0.53605290024021	0.505890929729957	0.454175893185802	0.344828496997441	0.485426827170242	0.464668267003444	0.422233000683048	0.333423733725192	1.58976348698498	1.58976348698498	1.63226821549951	1.9560566524124	1.59454854955035	0.722466024471091	1.35614381022528	1.35614381022528
"CD201 (EPCR)"	"PROCR"	"20"	"+"	33759875	33765165	0.594548549550354	2.58255600301406	3.29278174922785	1.04264433740849	2.611172380044	2.16992500144231	4.5837597536395	5.54504168346746	3.27947129564447	2.02856915219677	1.16349873228288	4.15623479785027	3.47897180503294	5.12018602753186	3.35614381022528	5.88947354253111	1.90303827011291	1.66902676550963	0.565597175854225	0.238786859587116	0.389566811762726	0.238786859587116	0.344828496997441	0.286881147788162	9.14758653982103	2.23266075679027	2.26603689399532	2.81557542886257	3.51475349843975	3.31034012061215	3.41278152533848	4.18665901720211	4.21101219348551	NA	5.40837220357268	3.71918344048179	3.96993327469786	6.07446262070454	2.80529245560071	3.799087306074	0.464668267003444	5.9136075118231	3.28095631383106	4.41074812818595	1.28688114778816	1.28688114778816	1.70487196445635	3.51853513898218	3.05484847699562	3.82273014794452	3.91838623444635	4.4262647547021	5.68594014844598	5.96185480763616	6.26996820063334	5.95233356636969	4.35684807923652	5.35649598770558	4.04701481951759	6.63633460244218
"CD202b (Tie2/Tek)"	"TEK"	"9"	"+"	27109139	27230176	0.632268215499513	0.575312330687437	1.50589092972996	1.01435529297707	0.6959938131099	0.903038270112912	0.84799690655495	3.16349873228288	0.53605290024021	0.575312330687437	0.485426827170242	0.773996325111173	0.918386234446348	0.963474123974886	0.632268215499513	0.903038270112912	0.604071323668861	0.992768430768924	0.622930350920177	0.238786859587116	0.27500704749987	0.263034405833794	0.321928094887362	0.286881147788162	2.01792190799726	0.807354922057604	0.687060688339892	1.02856915219677	0.641546029087524	1.37851162325373	0.941106310946431	1.02147972741045	0.910732661902913	NA	0.632268215499513	1.87184364850932	1.54596836910529	1.03562390973072	1.11769504266975	0.839959587489532	0.55581615506164	0.790772037862	0.941106310946431	0.565597175854225	0.485426827170242	0.454175893185802	0.432959407276106	0.298658315564515	0.613531652917927	0.432959407276106	0.400537929583729	0.31034012061215	1.799087306074	1.58976348698498	1.4276061727819	1.83592407425437	1.47508488294878	0.622930350920177	1.16349873228288	1.27500704749987
"CD203c (E-NPP3)"	"ENPP3"	"6"	"+"	131958442	132068550	0.622930350920177	0.575312330687437	1.30451104180995	1.32768736417605	0.748461233004036	0.713695814843359	0.815575428862573	3.85199883711245	0.584962500721156	0.584962500721156	0.454175893185802	0.863938450423971	1.04264433740849	0.963474123974886	0.650764559116902	0.978195629681652	0.687060688339892	1.09761079662642	0.641546029087524	0.250961573533219	1.52105073690096	0.250961573533219	0.389566811762726	0.31034012061215	1.93357263826102	0.970853654340484	0.669026765509631	1.13750352374994	0.910732661902913	1.24488705912353	0.879705766282288	1.02856915219677	0.948600847493356	NA	0.669026765509631	1.74846123300404	1.66448284036468	1.49569516262407	1.83592407425437	1.0071955014042	0.565597175854225	0.815575428862573	1	0.55581615506164	0.505890929729957	0.485426827170242	0.475084882948783	0.344828496997441	0.622930350920177	0.422233000683048	0.53605290024021	0.356143810225275	1.66448284036468	1.63226821549951	3.64961545906341	1.88362081628567	2.31614574229336	0.613531652917927	1.36176835941915	1.31614574229336
"CD205 (DEC-205)"	"LY75"	"2"	"-"	160659866	160761267	1.30451104180995	0.84799690655495	1.68706068833989	1.13093086982645	1.0496307677246	1.06350294230616	1.51601514700366	3.87184364850932	0.678071905112638	0.84799690655495	0.650764559116902	1.0496307677246	2.72683121703249	1.0071955014042	0.790772037862	3.48413813120167	2.20163386116965	1.53106949272595	3.33199177823206	0.485426827170242	0.286881147788162	0.22650852980868	2.0071955014042	2.59215800212536	2.16349873228288	1.81557542886257	0.659924558402378	1.48026512205446	0.713695814843359	1.60880924267552	0.84799690655495	1.11103131238874	1.81966818349646	NA	0.7311832415722	1.9297909977186	1.81557542886257	1.57531233068744	1.36176835941915	1.0071955014042	0.713695814843359	0.895302621333307	0.879705766282288	0.659924558402378	1.56071495447448	0.55581615506164	2.70265754339091	0.344828496997441	2.67807190511264	0.815575428862573	0.389566811762726	0.356143810225275	1.57531233068744	4.11186596386756	6.48381577726426	3.47638168756724	2.07724299893246	1.38956681176273	4.3305584000308	1.75274859140713
"CD206 (MMR)"	"MRC1"	"10"	"+"	18098337	18200093	1.0703893278914	0.613531652917927	1.42223300068305	1.0496307677246	0.887525270741587	1.01435529297707	0.669026765509631	3.14893410452634	0.669026765509631	0.632268215499513	0.545968369105292	0.871843648509318	1.27500704749987	0.963474123974886	0.687060688339892	0.963474123974886	0.613531652917927	1.17632277264046	0.641546029087524	0.238786859587116	0.27500704749987	0.263034405833794	0.321928094887362	0.298658315564515	1.89141918684608	1.29278174922785	0.650764559116902	1.26903314645524	0.641546029087524	1.58976348698498	0.782408564927373	0.948600847493356	1.27500704749987	NA	0.6959938131099	1.46466826700344	1.55581615506164	0.978195629681652	1.21412480535285	0.871843648509318	0.632268215499513	1.06350294230616	0.925999418556223	0.669026765509631	0.516015147003665	0.485426827170242	0.400537929583729	0.367371065648529	0.650764559116902	0.464668267003444	0.443606651475615	0.356143810225275	2.83794324189103	1.91073266190291	1.46988597627446	2.10097764772482	1.84799690655495	0.594548549550354	1.53605290024021	1.40053792958373
"CD207 (Langerin)"	"CD207"	"2"	"-"	71057342	71062946	0.7311832415722	0.584962500721156	1.01435529297707	1.0071955014042	0.722466024471091	0.748461233004036	0.713695814843359	2.82578562746479	0.545968369105292	0.584962500721156	0.454175893185802	0.739848102699327	0.948600847493356	0.933572638261024	0.632268215499513	0.887525270741587	0.594548549550354	0.956056652412403	0.773996325111173	0.250961573533219	0.27500704749987	0.238786859587116	0.400537929583729	0.27500704749987	1.76128527336162	0.925999418556223	0.632268215499513	1.09761079662642	0.613531652917927	1.40053792958373	0.748461233004036	0.933572638261024	1.0071955014042	NA	0.55581615506164	1.57046293102604	1.46466826700344	0.963474123974886	1.11103131238874	0.831877241191673	0.53605290024021	0.978195629681652	0.790772037862	0.575312330687437	0.432959407276106	0.443606651475615	0.389566811762726	0.333423733725192	0.565597175854225	0.422233000683048	0.389566811762726	0.31034012061215	1.48026512205446	1.61353165291793	1.36176835941915	1.94860084749336	1.53605290024021	0.505890929729957	1.27500704749987	1.32768736417605
"CD209 (DC-SIGN)"	"CD209"	"19"	"-"	7804879	7812420	0.855989697308481	0.545968369105292	1.09761079662642	1.03562390973072	0.84799690655495	0.887525270741587	0.722466024471091	2.85798099512757	0.659924558402378	0.594548549550354	0.53605290024021	0.895302621333307	0.970853654340484	0.941106310946431	0.659924558402378	0.895302621333307	0.594548549550354	1.46466826700344	0.604071323668861	0.367371065648529	0.27500704749987	0.238786859587116	0.321928094887362	0.286881147788162	1.81557542886257	1.11769504266975	0.632268215499513	1.20163386116965	0.650764559116902	1.32192809488736	0.7311832415722	0.963474123974886	1.1243281350022	NA	0.613531652917927	1.4905701304462	1.49569516262407	0.970853654340484	1.21412480535285	0.855989697308481	0.594548549550354	0.823749360308273	0.831877241191673	0.584962500721156	0.485426827170242	0.454175893185802	0.432959407276106	0.321928094887362	0.604071323668861	0.495695162624069	0.400537929583729	0.31034012061215	1.42223300068305	1.66448284036468	1.43829285157915	1.87184364850932	1.52606881166759	0.565597175854225	1.32768736417605	1.38404980679516
