""	"BR:MCF7"	"BR:MDA-MB-231"	"BR:HS 578T"	"BR:BT-549"	"BR:T-47D"	"CNS:SF-268"	"CNS:SF-295"	"CNS:SF-539"	"CNS:SNB-19"	"CNS:SNB-75"	"CNS:U251"	"CO:COLO 205"	"CO:HCC-2998"	"CO:HCT-116"	"CO:HCT-15"	"CO:HT29"	"CO:KM12"	"CO:SW-620"	"LE:CCRF-CEM"	"LE:HL-60(TB)"	"LE:K-562"	"LE:MOLT-4"	"LE:RPMI-8226"	"LE:SR"	"ME:LOX IMVI"	"ME:MALME-3M"	"ME:M14"	"ME:SK-MEL-2"	"ME:SK-MEL-28"	"ME:SK-MEL-5"	"ME:UACC-257"	"ME:UACC-62"	"ME:MDA-MB-435"	"ME:MDA-N"	"LC:A549/ATCC"	"LC:EKVX"	"LC:HOP-62"	"LC:HOP-92"	"LC:NCI-H226"	"LC:NCI-H23"	"LC:NCI-H322M"	"LC:NCI-H460"	"LC:NCI-H522"	"OV:IGROV1"	"OV:OVCAR-3"	"OV:OVCAR-4"	"OV:OVCAR-5"	"OV:OVCAR-8"	"OV:SK-OV-3"	"OV:NCI/ADR-RES"	"PR:PC-3"	"PR:DU-145"	"RE:786-0"	"RE:A498"	"RE:ACHN"	"RE:CAKI-1"	"RE:RXF 393"	"RE:SN12C"	"RE:TK-10"	"RE:UO-31"
"MB21D1_transcript_expression"	-0.61	1.643	-0.057	0.84	-1.332	-0.283	0.306	1.284	-1.239	0.434	-1.242	0.318	0.611	-1.281	-1.382	1.077	0.538	-1.447	0.321	0.76	-1.494	-1.162	1.837	1.403	1.498	-0.685	-0.063	0.565	0.007	-0.681	-1.427	-0.475	0.499	0.371	-0.375	-0.914	1.068	0.598	0.123	0.743	0.751	-0.111	0.31	-1.111	-1.254	-0.152	0.282	1.415	-1.53	0.834	0.825	0.35	0.842	0.385	-1.409	-0.062	0.341	0.276	0.872	-1.435
"Vimentin_protein_expression"	NA	NA	NA	NA	NA	200	50	150	200	200	200	0	0	0	0	0	0	150	NA	NA	NA	NA	NA	NA	100	200	200	200	200	300	200	200	NA	NA	100	150	180	200	100	200	0	200	150	140	0	0	0	100	100	NA	NA	NA	80	200	300	200	200	200	190	200
"Vimentin_transcript_expression"	-1.916	0.431	1.008	0.645	-2.01	0.64	0.654	0.538	0.931	0.602	0.688	-1.561	-2.096	-1.759	-2.149	-2.074	-1.166	-0.399	-0.046	-1.111	-0.218	-0.179	-0.999	0.336	0.651	0.777	0.96	0.841	0.705	0.227	0.438	0.882	0.844	0.877	0.113	-0.216	0.416	0.835	0.621	0.283	-1.918	0.074	-0.062	-0.061	-1.576	-0.998	-0.041	0.373	0.506	0.206	0.392	0.22	0.887	0.607	0.437	0.663	0.934	0.306	1.035	0.454
"MSN_transcript_expression"	-2.518	0.411	0.429	0.617	-2.599	0.425	0.537	0.829	0.618	0.471	0.795	-2.164	-2.443	-0.163	-2.651	-0.929	-2.491	0.103	0.503	0.646	0.511	0.412	-0.189	0.224	0.867	0.646	0.782	0.481	0.523	-0.25	0.058	0.592	0.565	0.427	0.199	0.404	0.585	0.482	0.462	-0.302	-2.557	0.401	-0.095	-0.11	0.078	0.51	-0.344	0.045	0.458	0	0.906	0.26	0.86	0.784	-0.059	0.572	0.391	0.195	0.221	0.142
"CDH2_transcript_expression"	-1.112	-1.059	1.722	1.243	-1.133	1.161	0.649	0.06	0.798	0.454	0.974	-0.981	-1.153	-1.246	-1.229	-1.127	-1.146	-1.195	0.533	-1.173	-1.121	0.321	0.028	-1.042	0.263	-1.203	0.513	-0.452	-0.298	-0.583	-0.331	0.289	0.548	0.478	0.135	1.584	0.7	-1.143	1.137	-1.023	-0.651	-0.173	-0.926	-1.146	0.552	0.058	-1.269	0.904	-0.026	0.52	0.828	-1.135	1.231	1.227	0.874	1.154	1.303	0.378	1.3	1.17
"FN1_transcript_expression"	-0.954	0.014	1.747	0.707	-0.691	1.138	0.243	1.017	-0.357	1.201	-0.11	-1.158	-1.306	-0.92	-1.29	-1.014	-1.051	-1.13	-1.251	-1.297	-0.74	-1.272	1.476	-1.134	1.06	0.377	0.926	0.663	1.327	0.471	1.245	0.492	-0.31	-0.287	0.001	0.163	0.305	0.763	-0.013	-1.037	-0.658	1.044	-1.15	-0.745	-0.699	-0.732	-0.084	0.86	-0.43	1.235	-0.053	-0.884	1.198	-0.977	1.01	1.294	1.243	-0.914	1.502	0.743
"SMAD4_transcript_expression"	-0.45	0.093	0.575	0.438	-0.307	0.934	0.434	0.332	-1.175	0.18	-0.865	-3.203	0.254	0.695	1.068	-1.682	-0.442	-3.391	0.759	0.777	-0.483	-0.077	0.848	0.689	1.131	0.951	-0.239	0.808	-0.447	0.209	0.352	-0.733	0.025	-0.1	-0.293	0.455	-0.696	0.393	0.074	0.212	-0.8	0.106	0.105	-0.361	-0.226	-1.615	-0.693	0.857	0.839	0.581	-0.208	0.144	0.443	-0.23	0.755	0.479	0.414	0.297	1.004	0.256
"SNAI1_transcript_expression"	-0.527	-1.034	-0.754	-0.365	-0.906	-1.108	1.821	2.191	-0.523	2.059	-0.766	-0.097	0.164	0.982	-0.517	-0.892	-0.306	0.72	-0.946	-0.405	0.663	-0.795	-0.749	-1.257	-1.245	-0.36	-0.158	-0.004	-0.647	-0.378	-0.473	2.287	0.025	-0.135	-0.115	0.376	0.834	-0.842	-0.258	0.314	-0.62	0.097	0.085	-0.316	0.814	0.395	-0.211	-0.06	-0.778	0.415	0.081	0.116	1.317	2.722	-0.708	1.299	0.748	-0.806	1.054	-0.4
"AXL_transcript_expression"	-1.117	1.41	1.38	0.605	-1.104	1.11	1.003	0.951	1.074	0.438	0.231	-0.835	-1.154	0.122	-1.183	-0.398	-0.831	-0.303	-1.135	-0.973	-0.849	-0.767	-1.098	-1.238	0.705	-0.934	-1.204	-0.263	-1.087	-0.523	-1.192	-0.996	-1.051	-1.039	0.743	-0.057	1.233	0.933	0.903	-0.348	-0.783	-0.871	-0.734	-0.977	-0.696	-0.628	1.08	0.999	1.215	1.008	0.591	1.197	1.069	0.317	1.02	1.06	0.762	1.959	0.96	0.965
"CAV1_transcript_expression"	-1.684	0.997	1.117	0.949	-1.972	1.086	1.356	0.191	1.154	0.82	0.492	-0.974	-1.741	0.676	-0.958	-1.592	-0.503	-0.629	-1.757	-1.97	-1.782	-1.169	-0.005	-1.194	0.367	0.454	0.64	0.208	-0.278	-0.502	-1.055	-0.153	0.266	0.131	0.383	0.302	0.778	0.811	0.634	0.087	-0.052	-0.128	-1.78	-0.527	-0.199	-0.507	0.253	0.333	0.884	0.185	0.786	0.612	0.799	0.975	0.906	0.897	0.758	0.98	0.329	0.668
"ADAM9_transcript_expression"	-1.98	0.108	1.095	1.257	-0.041	0.594	0.862	0.622	0.714	0.447	0.334	-0.405	0.093	0.377	0.246	0.459	0.681	-0.88	-2.233	-2.648	-2.004	-2.547	-1.23	-0.804	0.28	0.142	-0.808	-0.439	-0.878	-0.075	-1.291	-0.22	-1.017	-1.2	0.509	0.007	0.878	-0.347	0.768	-0.1	0.558	-0.201	0.064	0.48	0.284	0.253	0.209	0.845	0.608	0.366	0.17	1.136	0.084	1.184	0.933	0.916	0.326	0.731	0.816	1.355
"NE"	0.345214511380342	-0.550357867463117	-0.287005410389641	-0.103440708687524	0.0742723147388596	-0.0652815133533273	-0.0611759910412866	-0.259774156494944	0.0811407428718292	-0.0920670892280628	0.166781771160819	0.0358459049008268	-0.296904150386052	-0.237072126710996	-0.197303199212055	-0.441028699678404	0.0922866517715739	0.352962111177936	0.470807781604945	0.432476448385091	0.429951499606006	0.519789219417703	0.534833901490651	0.17589620513789	-0.168435460942678	0.0455407875195696	-0.179896174300075	0.0435426574271229	0.158831320528953	0.381953388724695	0.33148727486382	0.267149889680189	-0.0198791575029525	0.108161086426882	-0.200653642305369	-0.565670595509583	-0.357950913579762	-0.555233999773295	-0.487484056391979	0.311540290632526	-0.601501351084714	0.0940197666560069	0.485429636279906	-0.0432839356172658	0.164852360500523	-0.166520184066211	-0.676057011335368	-0.0905043159960286	-0.542910053556036	0.0348086307588568	-0.222436918675572	-0.469039917279574	-0.333266456736725	-0.25515427950933	-0.0599424449005106	-0.557176043438599	-0.385644711900584	-0.0939561471499626	-0.0467809662676381	-0.298446797369095
"MEDIAN_PROBES_METHYLATION"	0.692668728132237	0.542842444547546	0.37677240664345	0.55960718339668	0.356186722204379	0.491959752321348	0.369861072931196	0.545805858672718	0.588147648946671	0.505169084416544	0.474687206493361	0.57116272160893	0.567866422060624	0.836205401958499	0.672026277840528	0.556979462798799	0.741221095255395	0.612670448944441	0.723176510237979	0.607902420043147	0.191677835540871	0.734470240652035	0.213776256559046	0.727534201074304	0.625605960453284	0.170172268654196	0.394290921015129	0.305888786967095	0.499334450344443	0.512821530644036	0.515470861635645	0.605246720909115	0.540387586008258	0.587983851816671	0.581142119837352	0.49268861725203	0.533206093478076	0.429667705147293	0.70495570123368	0.548068259088879	0.740940731935047	0.540166178081778	0.687043477883845	0.58587614499598	0.572159116857709	0.563792174521931	0.674065047373158	0.755882099179261	0.547067635380593	0.779766923642949	0.428272798564408	0.75321874980873	0.470789194666871	0.81636345747971	0.826341584136334	0.651100018487706	0.446409197611054	0.464937815728807	0.732981767238811	0.613269402842286
"H_K_NRAS_activation_status"	1	1	1	1	0	1	0	0	1	0	0	0	0	1	1	0	0	1	1	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	1	0
"AGE"	69	51	74	72	54	24	67	34	47	NA	75	70	NA	NA	NA	44	NA	51	4	36	53	19	61	11	58	43	NA	60	51	24	NA	NA	31	31	58	NA	60	62	NA	NA	52	NA	NA	47	60	42	67	64	64	NA	62	69	58	52	22	49	54	43	43	NA
"SF2"	0.77	0.459	0.48	0.4	0.26	0.5	0.73	0.55	0.38	0.71	0.467	0.048	0.67	0.465	0.659	0.74	0.505	0.58	0.15	0.085	0.0505	0.038	0.099	0.068	0.184	0.567	0.621	0.48	0.95	0.852	0.51	0.387	0.57	0.7	0.68	0.94	0.288	0.29	0.631	0.218	0.65	0.749	0.43	0.389	0.577	0.241	0.66	0.561	0.66	0.561	0.69	0.646	0.457	0.5	0.648	0.364	0.67	0.887	0.518	0.477
"SF5"	0.32	0.094	0.15	0.05	0.039	0.186	0.214	0.215	0.053	0.248	0.061	0.0011	0.051	0.028	0.338	0.5	0.093	0.0758	0.005	0.0012	0.003	0.0011	0.00188	0.00067	0.031	0.077	0.147	0.081	0.31	0.24	0.17	0.035	0.176	0.18	0.25	0.183	0.091	0.033	0.225	0.032	0.17	0.601	0.05	0.14	0.109	0.0133	0.201	0.132	0.11	0.041	0.218	0.205	0.1027	0.08	0.475	0.02	0.315	0.1903	0.08	0.063
"SF8"	0.11	0.008	0.035	0.015	0.0047	0.0227	0.0526	0.159	0.002	0.046	0.0072	3e-04	0.00045	0.0019	0.2006	0.332	0.0038	0.000251	5.96e-05	3.5e-06	0.00085	2.1e-05	4.55e-05	7.44e-06	0.002	0.002	0.018	0.0065	0.115	0.0995	0.033	0.0019	0.0083	0.031	0.05	0.046	0.046	0.00093	0.122	0.0034	0.008	0.247	0.0026	0.0603	0.0145	0.00092	0.0402	0.0074	0.021	0.0071	0.0162	0.0234	0.0059	0.0088	0.278	0.0049	0.08	0.0292	0.0147	0.009
"D0"	2.75	1.5	2.04	1.79	1.5	0.8	1.44	3.2	0.9	1.75	1.5	0.95	0.61	1.08	4.8	7.25	0.9	0.52	0.77	0.6	1.06	0.69	0.85	0.75	1.3	0.8	1.45	1.2	2.8	2.75	4.75	1	1.4	1.71	1.79	2	2.38	0.85	3.7	1.35	0.9	6.3	2.31	2.85	1.5	1.1	1.8	1	1.74	1.4	1.1	1.4	1	1.39	6.2	1.08	2.25	1.65	1.7	1.5
"Casp8"	3.49	1.47	1.8	1.45	1.1	1.02	2.04	1.89	1.75	1.18	1.17	1.15	1.75	2.59	0.46	1.93	1.57	1.04	1.42	1.93	1.78	1.47	1.95	1.22	1.64	1.42	1.32	1.02	1.24	1.97	3.04	1.41	2.92	1.43	1.26	2.03	1.02	0.93	1.38	1.53	1.68	1.24	1.26	1.7	1.56	1.1	1.5	1.98	1.34	1.1	1.36	1.37	3.22	1.07	2.31	1.18	1.33	1.49	2.29	1.02
"Casp16"	7.17	1.42	1.61	1.59	1.05	1.08	0.47	1.34	1.89	1.13	0.96	4.49	1.63	3.04	1.42	2.17	0.73	1.25	1.18	1.24	2.52	1.2	1.78	1.91	1.88	1.07	1.42	1.1	1.42	1.56	2.22	1.81	1.7	1.88	1.42	1.33	1.36	1.06	1.42	1.21	1.67	0.87	1.04	1.32	0.8	2.11	1.12	1.84	1.53	1.37	1.26	1.39	2.97	1.58	2.31	1.21	1.29	1.52	1.91	1.22
"IS_P53_MUT"	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1
